AssemblyID	OperonSize	Category
GCF_001434355.1	2225381	RecFOR
GCF_000732945.1	1712036	RecFOR
GCF_000220215.1	1713538	RecFOR
GCF_002803535.1	1733390	RecFOR
GCF_008704655.1	2038575	RecFOR
GCF_000025345.1	1717384	RecFOR
GCF_000208405.1	1718416	RecFOR
GCF_000283615.1	1719920	RecFOR
GCF_000515335.1	2160794	RecFOR
GCF_002556545.1	1966770	RecFOR
GCF_008704715.1	2073331	RecFOR
GCF_000091305.1	2146537	RecFOR
GCF_003410415.1	1748162	RecFOR
GCF_002591335.1	1726570	RecFOR
GCF_000024605.1	2109835	RecFOR
GCF_000185725.2	1727762	RecFOR
GCF_001457455.1	1728346	RecFOR
GCF_002097535.1	1765727	RecFOR
GCF_000816495.1	1729581	RecFOR
GCF_002197645.1	2859979	RecFOR
GCF_000739045.1	2768456	RecFOR
GCF_001244495.1	1733133	RecFOR
GCF_007725405.1	1733210	RecFOR
GCF_001431725.1	1734781	RecFOR
GCF_000017265.1	3456558	RecFOR
GCF_900637205.1	1736795	RecFOR
GCF_008386635.1	1738090	RecFOR
GCF_000507245.1	3767042	RecFOR
GCF_900105065.1	2839675	RecFOR
GCF_002073495.2	1741354	RecFOR
GCF_902702935.1	1742119	RecFOR
GCF_000214095.2	1742845	RecFOR
GCF_001267845.1	1743006	RecFOR
GCF_007833675.1	4897880	RecFOR
GCF_000494755.1	9105648	RecFOR
GCF_900475675.1	1744652	RecFOR
GCF_000214275.2	1745412	RecFOR
GCF_012221945.1	1746158	RecFOR
GCF_014635545.1	1746844	RecFOR
GCF_005890135.1	2243947	RecFOR
GCF_001444425.1	1748994	RecFOR
GCF_000194605.1	2325617	RecFOR
GCF_002335815.1	1777827	RecFOR
GCF_900187165.1	1752097	RecFOR
GCF_011462075.1	2399007	RecFOR
GCF_003628755.1	2202508	RecFOR
GCF_002356555.2	1754339	RecFOR
GCF_000243235.1	1755381	RecFOR
GCF_009739655.1	1757237	RecFOR
GCF_014764405.1	1758757	RecFOR
GCF_000423805.1	1855037	RecFOR
GCF_010731635.1	1761247	RecFOR
GCF_009769165.1	1764664	RecFOR
GCF_010731115.1	2268942	RecFOR
GCF_000092405.1	1765818	RecFOR
GCF_003856375.1	2322377	RecFOR
GCF_009429125.1	3731748	RecFOR
GCF_013363995.1	1768599	RecFOR
GCF_902386925.1	2278088	RecFOR
GCF_003931855.1	1918666	RecFOR
GCF_001580365.1	1772353	RecFOR
GCF_006542375.1	1773836	RecFOR
GCF_000264455.2	2974271	RecFOR
GCF_001444445.1	1775713	RecFOR
GCF_003963535.1	2244074	RecFOR
GCF_000014725.1	1778042	RecFOR
GCF_000145275.1	1782296	RecFOR
GCF_000960975.1	3141658	RecFOR
GCF_013260645.1	2102355	RecFOR
GCF_000980815.1	1785176	RecFOR
GCF_008151785.1	1817128	RecFOR
GCF_015992245.1	1786729	RecFOR
GCF_008704495.1	2035828	RecFOR
GCF_001865635.4	1787606	RecFOR
GCF_000464745.1	1789126	RecFOR
GCF_000186265.1	1789130	RecFOR
GCF_000190435.1	3289001	RecFOR
GCF_000340475.1	1822119	RecFOR
GCF_001632805.1	1792268	RecFOR
GCF_003856495.1	1793281	RecFOR
GCF_900240335.1	1794195	RecFOR
GCF_003355475.1	1794587	RecFOR
GCF_902506355.1	2713386	RecFOR
GCF_900637185.1	1796297	RecFOR
GCF_000177235.2	1799440	RecFOR
GCF_001641005.1	2479318	RecFOR
GCF_006542275.1	1923551	RecFOR
GCF_000981765.1	1805378	RecFOR
GCF_000510645.1	1852605	RecFOR
GCF_001042595.1	1807550	RecFOR
GCF_000312425.1	1823823	RecFOR
GCF_900637575.1	2885127	RecFOR
GCF_003627055.1	1814047	RecFOR
GCF_003955715.1	2208028	RecFOR
GCF_000279145.1	1942174	RecFOR
GCF_001644605.1	1995183	RecFOR
GCF_010977575.1	1818550	RecFOR
GCF_003967195.1	1820335	RecFOR
GCF_000012985.1	2680062	RecFOR
GCF_004208635.1	1821030	RecFOR
GCF_001278705.1	1859095	RecFOR
GCF_014070455.1	1822883	RecFOR
GCF_002043005.1	1823322	RecFOR
GCF_001636315.1	1851522	RecFOR
GCF_003687415.1	1825107	RecFOR
GCF_001605725.1	1826443	RecFOR
GCF_000092825.1	1826698	RecFOR
GCF_900235925.1	3208246	RecFOR
GCF_014636935.1	1829229	RecFOR
GCF_001708405.1	1829697	RecFOR
GCF_010120755.1	1832016	RecFOR
GCF_900475025.1	1832392	RecFOR
GCF_002327105.1	1834855	RecFOR
GCF_900605005.1	1835102	RecFOR
GCF_003433335.1	1835420	RecFOR
GCF_900103485.1	1849020	RecFOR
GCF_014898195.1	1836148	RecFOR
GCF_002754935.1	1837390	RecFOR
GCF_900105105.1	3528667	RecFOR
GCF_002192415.1	1962300	RecFOR
GCF_002082585.1	1841215	RecFOR
GCF_004795735.1	1842056	RecFOR
GCF_001543325.1	2705273	RecFOR
GCF_002285715.1	1843772	RecFOR
GCF_001482365.1	2310810	RecFOR
GCF_009557235.1	1845081	RecFOR
GCF_001941505.1	1845274	RecFOR
GCF_000213975.1	2098173	RecFOR
GCF_000016765.1	1849740	RecFOR
GCF_001753205.1	1882771	RecFOR
GCF_001632305.1	1850926	RecFOR
GCF_010729665.1	1851606	RecFOR
GCF_000055785.1	1853388	RecFOR
GCF_001021025.1	1855760	RecFOR
GCF_000525635.1	1857339	RecFOR
GCF_000260135.1	2915531	RecFOR
GCF_000166415.1	1859606	RecFOR
GCF_003963555.1	1859924	RecFOR
GCF_010731715.1	1860005	RecFOR
GCF_006385595.1	3001293	RecFOR
GCF_002019735.1	1862207	RecFOR
GCF_000009365.1	2018069	RecFOR
GCF_001636405.1	1887505	RecFOR
GCF_001399515.1	1865258	RecFOR
GCF_000455265.1	2546080	RecFOR
GCF_002795865.1	1867108	RecFOR
GCF_009834165.1	1867959	RecFOR
GCF_000016085.1	1869936	RecFOR
GCF_010977555.1	1870346	RecFOR
GCF_003534205.1	3088759	RecFOR
GCF_009363115.1	2053981	RecFOR
GCF_000158915.1	1871801	RecFOR
GCF_002243645.1	1895653	RecFOR
GCF_001443605.1	1873005	RecFOR
GCF_001636395.1	1899853	RecFOR
GCF_000299355.1	1879344	RecFOR
GCF_900187215.1	1880592	RecFOR
GCF_003614185.1	2016295	RecFOR
GCF_001412635.1	1881349	RecFOR
GCF_900475975.1	1885741	RecFOR
GCF_900637025.1	1885806	RecFOR
GCF_000253395.1	1886731	RecFOR
GCF_013285525.1	1907744	RecFOR
GCF_000413055.1	2269908	RecFOR
GCF_002741055.1	1889493	RecFOR
GCF_000835165.1	1892418	RecFOR
GCF_002269385.1	3058414	RecFOR
GCF_000317575.1	3686878	RecFOR
GCF_002157735.2	1897533	RecFOR
GCF_000244955.1	5258829	RecFOR
GCF_010727605.1	1899593	RecFOR
GCF_000328625.1	1900148	RecFOR
GCF_000196455.1	1900814	RecFOR
GCF_900636445.1	1901665	RecFOR
GCF_001263755.1	1901773	RecFOR
GCF_000497445.1	2306885	RecFOR
GCF_001590685.1	4627119	RecFOR
GCF_000197735.1	1904745	RecFOR
GCF_901553735.1	1905604	RecFOR
GCF_002155145.1	2947799	RecFOR
GCF_013466985.1	1905764	RecFOR
GCF_001007875.1	1906123	RecFOR
GCF_002849835.1	1977447	RecFOR
GCF_000184345.1	2538475	RecFOR
GCF_002287505.1	1910929	RecFOR
GCF_001442805.1	1912245	RecFOR
GCF_000023405.1	3193871	RecFOR
GCF_001274895.1	1917972	RecFOR
GCF_900095825.1	1921030	RecFOR
GCF_010727945.1	1921294	RecFOR
GCF_001941465.1	1921922	RecFOR
GCF_003815915.1	2527905	RecFOR
GCF_000023785.1	2416298	RecFOR
GCF_001971745.1	1979205	RecFOR
GCF_002811945.1	1948090	RecFOR
GCF_001953305.1	2162046	RecFOR
GCF_900094955.1	1930108	RecFOR
GCF_008000755.1	1930392	RecFOR
GCF_000022265.1	1932124	RecFOR
GCF_000024265.1	1935353	RecFOR
GCF_000723785.2	1937918	RecFOR
GCF_900417275.1	1941767	RecFOR
GCF_900166625.1	1972099	RecFOR
GCF_003641245.1	1942291	RecFOR
GCF_014725695.1	1942338	RecFOR
GCF_900078205.2	2065374	RecFOR
GCF_900015215.1	1966880	RecFOR
GCF_003584645.1	1945329	RecFOR
GCF_000183135.1	1945628	RecFOR
GCF_000144605.1	1948774	RecFOR
GCF_001941485.1	1948796	RecFOR
GCF_001187595.1	1949788	RecFOR
GCF_010730355.1	1950943	RecFOR
GCF_010729105.1	1951768	RecFOR
GCF_001870225.1	1951897	RecFOR
GCF_001991075.2	2947515	RecFOR
GCF_002285495.1	2779632	RecFOR
GCF_001886815.1	3893360	RecFOR
GCF_900475445.1	1955425	RecFOR
GCF_001887595.1	3130316	RecFOR
GCF_900078675.2	1956431	RecFOR
GCF_000009625.1	2014397	RecFOR
GCF_010731855.1	1958103	RecFOR
GCF_001465795.2	1983625	RecFOR
GCF_007855275.1	2334132	RecFOR
GCF_010731535.1	2271937	RecFOR
GCF_000348725.1	1964145	RecFOR
GCF_001021045.1	1965255	RecFOR
GCF_002157205.1	3055816	RecFOR
GCF_000025485.1	1968069	RecFOR
GCF_010725725.1	1968878	RecFOR
GCF_000224005.2	1970099	RecFOR
GCF_001685415.1	1970513	RecFOR
GCF_006337125.1	1975444	RecFOR
GCF_000011245.1	1975480	RecFOR
GCF_003209395.1	1976202	RecFOR
GCF_001561915.1	2000556	RecFOR
GCF_001561915.1	2000738	RecFOR
GCF_001975205.1	2738107	RecFOR
GCF_003019715.1	2152906	RecFOR
GCF_900638415.1	1978540	RecFOR
GCF_002285635.2	1978716	RecFOR
GCF_001046855.1	2047869	RecFOR
GCF_000276825.1	1979850	RecFOR
GCF_900626215.1	1979890	RecFOR
GCF_004564355.1	2794670	RecFOR
GCF_010731595.1	1983340	RecFOR
GCF_000940805.1	3894490	RecFOR
GCF_000236685.1	2014905	RecFOR
GCF_000192745.1	1987063	RecFOR
GCF_000754805.1	3303803	RecFOR
GCF_900184705.1	1989890	RecFOR
GCF_003610535.1	3010239	RecFOR
GCF_000153205.1	1994730	RecFOR
GCF_013347305.1	2129251	RecFOR
GCF_000393015.1	2307387	RecFOR
GCF_003721155.3	2691640	RecFOR
GCF_000372845.1	2776734	RecFOR
GCF_006716485.1	1997259	RecFOR
GCF_002953735.1	1998556	RecFOR
GCF_000258405.1	2390415	RecFOR
GCF_000785455.1	2172860	RecFOR
GCF_014642835.1	1999851	RecFOR
GCF_000022905.1	2000181	RecFOR
GCF_004217115.1	2124775	RecFOR
GCF_001889125.1	2756493	RecFOR
GCF_900478045.1	2002428	RecFOR
GCF_009176625.1	2006157	RecFOR
GCF_010731655.1	2008854	RecFOR
GCF_006385135.1	2009302	RecFOR
GCF_010730195.1	2010170	RecFOR
GCF_010728725.1	2010298	RecFOR
GCF_900105045.1	3175741	RecFOR
GCF_002215035.1	2570788	RecFOR
GCF_000305785.2	3256084	RecFOR
GCF_000818095.1	2012410	RecFOR
GCF_000012865.1	2016324	RecFOR
GCF_008001015.1	2016501	RecFOR
GCF_000767055.1	2020402	RecFOR
GCF_001654455.1	2020586	RecFOR
GCF_003568665.1	2023111	RecFOR
GCF_000023105.1	2023505	RecFOR
GCF_000961095.1	2023996	RecFOR
GCF_000336555.1	2024766	RecFOR
GCF_000024285.1	2025919	RecFOR
GCF_003641185.1	2026081	RecFOR
GCF_900269665.1	2026150	RecFOR
GCF_004135285.1	3135939	RecFOR
GCF_000153705.1	2029514	RecFOR
GCF_001975725.1	2033569	RecFOR
GCF_002019705.1	2088929	RecFOR
GCF_011455875.1	2034430	RecFOR
GCF_007301515.1	2037374	RecFOR
GCF_000024365.1	2038255	RecFOR
GCF_000092385.1	2323172	RecFOR
GCF_900683625.1	2176202	RecFOR
GCF_001889045.1	2039802	RecFOR
GCF_014644415.1	2261591	RecFOR
GCF_002117125.1	2042523	RecFOR
GCF_001307195.1	2043309	RecFOR
GCF_003991425.1	2044374	RecFOR
GCF_003609975.1	2044543	RecFOR
GCF_001601555.1	2045769	RecFOR
GCF_008843165.1	2046023	RecFOR
GCF_900155685.1	2061383	RecFOR
GCF_900100885.1	2047875	RecFOR
GCF_003336365.1	2119996	RecFOR
GCF_002407065.1	3417655	RecFOR
GCF_003325455.1	2903574	RecFOR
GCF_003433515.1	2853845	RecFOR
GCF_002209445.1	2054223	RecFOR
GCF_000026725.1	2054529	RecFOR
GCF_002088935.1	2055741	RecFOR
GCF_003611035.1	2055873	RecFOR
GCF_006517175.1	2056399	RecFOR
GCF_900169075.1	2058628	RecFOR
GCF_003667905.1	2081451	RecFOR
GCF_003367705.1	2681375	RecFOR
GCF_003385775.1	2061568	RecFOR
GCF_003990665.1	2063799	RecFOR
GCF_006094695.1	2065700	RecFOR
GCF_001753165.1	2085441	RecFOR
GCF_000468955.1	2069453	RecFOR
GCF_000344785.1	2069491	RecFOR
GCF_014295035.1	2070211	RecFOR
GCF_014192255.1	2110153	RecFOR
GCF_007066085.1	2070938	RecFOR
GCF_000340565.2	4856815	RecFOR
GCF_003813965.1	2770108	RecFOR
GCF_002240355.1	6382092	RecFOR
GCF_900108595.1	5339814	RecFOR
GCF_001941445.1	2082120	RecFOR
GCF_003610015.1	2082430	RecFOR
GCF_010725485.1	2083054	RecFOR
GCF_001050195.2	2111848	RecFOR
GCF_900128505.1	2084656	RecFOR
GCF_000152985.1	2586853	RecFOR
GCF_001050535.1	4032917	RecFOR
GCF_001050535.1	4033399	RecFOR
GCF_003058325.1	6282263	RecFOR
GCF_000179635.2	2087475	RecFOR
GCF_009792355.1	2088662	RecFOR
GCF_000221985.1	2091192	RecFOR
GCF_001942495.1	2096390	RecFOR
GCF_000012725.1	2098770	RecFOR
GCF_001697185.1	2098867	RecFOR
GCF_000007625.1	2127888	RecFOR
GCF_000016545.1	2101013	RecFOR
GCF_000026605.1	2101695	RecFOR
GCF_003268655.1	2101924	RecFOR
GCF_003172975.1	2102261	RecFOR
GCF_000833575.1	2103762	RecFOR
GCF_002886185.1	2134015	RecFOR
GCF_000277125.1	2105700	RecFOR
GCF_000473265.1	2545368	RecFOR
GCF_002117085.1	2106127	RecFOR
GCF_900157385.1	2106867	RecFOR
GCF_000442645.1	2107103	RecFOR
GCF_001717125.1	2109227	RecFOR
GCF_900115175.1	2110363	RecFOR
GCF_001975665.1	3317811	RecFOR
GCF_000550805.1	2110880	RecFOR
GCF_900637975.1	2111282	RecFOR
GCF_002201795.1	2113755	RecFOR
GCF_900232995.1	2114113	RecFOR
GCF_002954725.1	2115770	RecFOR
GCF_003429505.1	2117645	RecFOR
GCF_007954585.1	2118238	RecFOR
GCF_000215105.1	2967184	RecFOR
GCF_002019645.1	2151185	RecFOR
GCF_002705835.1	2123344	RecFOR
GCF_010731775.1	2752882	RecFOR
GCF_002096055.1	2918337	RecFOR
GCF_900478025.1	2128959	RecFOR
GCF_001277995.1	2130344	RecFOR
GCF_002214805.1	2503089	RecFOR
GCF_001650235.3	2140918	RecFOR
GCF_000378965.1	2141820	RecFOR
GCF_902858935.1	2145669	RecFOR
GCF_900105385.1	2761206	RecFOR
GCF_000225955.1	3993041	RecFOR
GCF_002954325.1	2146792	RecFOR
GCF_901543725.1	2148335	RecFOR
GCF_003019315.1	2671575	RecFOR
GCF_001701025.1	2150137	RecFOR
GCF_001457555.1	2150797	RecFOR
GCF_001643015.1	2158379	RecFOR
GCF_000427645.1	2362388	RecFOR
GCF_900108565.1	2158965	RecFOR
GCF_000024545.1	6503038	RecFOR
GCF_000455605.1	2165133	RecFOR
GCF_010729305.1	2165382	RecFOR
GCF_002844375.1	2165743	RecFOR
GCF_000157895.3	2168737	RecFOR
GCF_003122365.1	2484515	RecFOR
GCF_011578045.1	2174763	RecFOR
GCF_001889005.1	2174915	RecFOR
GCF_000189755.2	2211527	RecFOR
GCF_003312875.1	2806854	RecFOR
GCF_000058485.1	2179794	RecFOR
GCF_003019675.1	2950759	RecFOR
GCF_010726765.1	2186456	RecFOR
GCF_011578285.1	2187019	RecFOR
GCF_008728855.1	2187221	RecFOR
GCF_003626895.1	3342021	RecFOR
GCF_001696485.1	8381149	RecFOR
GCF_003999335.1	2189903	RecFOR
GCF_000219725.1	2193854	RecFOR
GCF_000626675.1	2194846	RecFOR
GCF_000517065.1	2743801	RecFOR
GCF_000024125.1	2239227	RecFOR
GCF_016027415.1	2196083	RecFOR
GCF_004102025.1	2196788	RecFOR
GCF_012317185.1	2197769	RecFOR
GCF_002355595.1	2248405	RecFOR
GCF_000020025.1	2467952	RecFOR
GCF_900106845.1	2209929	RecFOR
GCF_000515255.1	2208361	RecFOR
GCF_010119935.1	2210596	RecFOR
GCF_001997345.1	2884875	RecFOR
GCF_002209125.2	2213513	RecFOR
GCF_000331995.1	2215779	RecFOR
GCF_001190945.1	4474065	RecFOR
GCF_012427705.1	2219433	RecFOR
GCF_000767465.1	3188358	RecFOR
GCF_002240035.1	2220529	RecFOR
GCF_900104895.1	3268471	RecFOR
GCF_003015185.1	2223356	RecFOR
GCF_900157375.1	2227453	RecFOR
GCF_006740705.1	2228483	RecFOR
GCF_009184865.1	2755463	RecFOR
GCF_001189575.1	2314034	RecFOR
GCF_010726245.1	5486492	RecFOR
GCF_000620825.1	2258048	RecFOR
GCF_900105535.1	2236355	RecFOR
GCF_001282685.1	2238489	RecFOR
GCF_011684115.1	2238973	RecFOR
GCF_009363855.1	3149739	RecFOR
GCF_000400635.2	8495609	RecFOR
GCF_003367395.1	3014397	RecFOR
GCF_000067165.1	4169997	RecFOR
GCF_015074805.1	2766561	RecFOR
GCF_002142475.1	2437469	RecFOR
GCF_000317675.1	2245110	RecFOR
GCF_001704615.3	2247085	RecFOR
GCF_000439105.1	2333756	RecFOR
GCF_001997385.1	2581762	RecFOR
GCF_900142975.1	2252513	RecFOR
GCF_000147335.1	2252812	RecFOR
GCF_001444405.1	2301574	RecFOR
GCF_000953655.1	2256731	RecFOR
GCF_003258705.1	2728581	RecFOR
GCF_900105925.1	2517584	RecFOR
GCF_011399095.1	2260146	RecFOR
GCF_001641285.1	2565695	RecFOR
GCF_900097105.1	2260460	RecFOR
GCF_008153345.1	2262961	RecFOR
GCF_001543125.1	4299915	RecFOR
GCF_000012485.1	2266556	RecFOR
GCF_014784055.1	2266803	RecFOR
GCF_000190575.1	2268044	RecFOR
GCF_001050115.1	2269382	RecFOR
GCF_010731895.1	2681205	RecFOR
GCF_000178835.2	2274470	RecFOR
GCF_003019655.1	2276749	RecFOR
GCF_000236145.1	2276885	RecFOR
GCF_001653755.1	2277772	RecFOR
GCF_000341345.1	2280073	RecFOR
GCF_000247605.1	3012720	RecFOR
GCF_010731815.2	2288629	RecFOR
GCF_000143145.1	2800073	RecFOR
GCF_009363095.1	2292047	RecFOR
GCF_001042635.1	2822004	RecFOR
GCF_003075035.1	2293240	RecFOR
GCF_009650215.1	3383947	RecFOR
GCF_001677435.1	2298528	RecFOR
GCF_003096275.1	3952731	RecFOR
GCF_000972685.1	2300808	RecFOR
GCF_900289045.1	2572173	RecFOR
GCF_000143985.1	2305770	RecFOR
GCF_000233915.3	2336091	RecFOR
GCF_003600355.1	2307791	RecFOR
GCF_002557795.1	2454971	RecFOR
GCF_000011305.1	2313419	RecFOR
GCF_011046895.1	2314062	RecFOR
GCF_003568585.1	2316421	RecFOR
GCF_004526345.1	2319691	RecFOR
GCF_003860585.1	2739887	RecFOR
GCF_008632455.1	2320190	RecFOR
GCF_000368725.1	2320927	RecFOR
GCF_004168365.1	2322899	RecFOR
GCF_013004005.1	3356734	RecFOR
GCF_013265585.1	2326641	RecFOR
GCF_000185385.1	2327042	RecFOR
GCF_012223425.1	2329926	RecFOR
GCF_003568965.1	2331239	RecFOR
GCF_900176885.1	2336796	RecFOR
GCF_002257545.1	2338014	RecFOR
GCF_010731295.1	2796919	RecFOR
GCF_010365285.1	2348037	RecFOR
GCF_000585395.1	2463822	RecFOR
GCF_010726085.1	2350273	RecFOR
GCF_003932995.1	2355454	RecFOR
GCF_000218565.1	2355619	RecFOR
GCF_002157225.2	4520337	RecFOR
GCF_900187095.1	3440674	RecFOR
GCF_000196875.2	2366250	RecFOR
GCF_011605535.1	2368734	RecFOR
GCF_003287895.1	2877498	RecFOR
GCF_000184685.1	2372400	RecFOR
GCF_005887635.2	2708443	RecFOR
GCF_001634285.1	2404514	RecFOR
GCF_001642655.1	2379208	RecFOR
GCF_003815975.1	2382275	RecFOR
GCF_001636295.1	2888961	RecFOR
GCF_003815875.1	2386857	RecFOR
GCF_000832015.1	2797389	RecFOR
GCF_001750685.1	2387242	RecFOR
GCF_000010625.1	4093358	RecFOR
GCF_000230695.2	2394247	RecFOR
GCF_002795845.1	2397416	RecFOR
GCF_003176875.1	2683306	RecFOR
GCF_014217565.1	2401409	RecFOR
GCF_012648005.1	2403084	RecFOR
GCF_902387545.1	2787281	RecFOR
GCF_000943515.2	9038129	RecFOR
GCF_001509405.1	2415112	RecFOR
GCF_000470885.1	2985328	RecFOR
GCF_004367585.1	2450853	RecFOR
GCF_002802965.1	2469226	RecFOR
GCF_008011915.1	2842109	RecFOR
GCF_001042715.1	4179225	RecFOR
GCF_002749615.1	2432268	RecFOR
GCF_000092865.1	3467234	RecFOR
GCF_003667885.1	2438915	RecFOR
GCF_001187505.1	3084698	RecFOR
GCF_009497075.1	11193280	RecFOR
GCF_009685195.1	2445139	RecFOR
GCF_003966895.1	2446247	RecFOR
GCF_001187785.1	2574946	RecFOR
GCF_007641255.1	2451577	RecFOR
GCF_006547045.1	2487286	RecFOR
GCF_001618685.1	2455167	RecFOR
GCF_001741865.1	2542754	RecFOR
GCF_000190635.1	2459386	RecFOR
GCF_000060345.1	2464590	RecFOR
GCF_001856695.1	2465376	RecFOR
GCF_001750105.1	3377176	RecFOR
GCF_012225885.1	2478785	RecFOR
GCF_000314895.2	2826189	RecFOR
GCF_000011385.1	3622946	RecFOR
GCF_900636945.1	2482570	RecFOR
GCF_002117165.1	2484767	RecFOR
GCF_002368095.1	6115570	RecFOR
GCF_000315525.1	3223933	RecFOR
GCF_009938185.1	2493472	RecFOR
GCF_004006375.1	2495541	RecFOR
GCF_000755585.2	2496985	RecFOR
GCF_003516145.1	3644921	RecFOR
GCF_000013885.1	2499259	RecFOR
GCF_000012585.1	2499263	RecFOR
GCF_000024725.1	3846783	RecFOR
GCF_007197735.1	2504714	RecFOR
GCF_000009785.1	2504860	RecFOR
GCF_003945345.1	2505657	RecFOR
GCF_002005145.1	2505765	RecFOR
GCF_000222485.1	2509703	RecFOR
GCF_000143085.1	2510508	RecFOR
GCF_002884495.1	2511101	RecFOR
GCF_003096215.1	2515329	RecFOR
GCF_013282215.1	2515330	RecFOR
GCF_000024865.1	10260805	RecFOR
GCF_000212735.1	2518014	RecFOR
GCF_008973485.1	2518069	RecFOR
GCF_000284515.1	2518705	RecFOR
GCF_000013285.1	2518758	RecFOR
GCF_003352165.1	2937562	RecFOR
GCF_004300825.1	2643395	RecFOR
GCF_002310795.1	2530130	RecFOR
GCF_001660485.1	2532968	RecFOR
GCF_000046845.1	2534713	RecFOR
GCF_001020985.1	2535934	RecFOR
GCF_014636865.1	2720879	RecFOR
GCF_001050135.1	2537044	RecFOR
GCF_900105995.1	2539128	RecFOR
GCF_002310835.1	2543103	RecFOR
GCF_002849855.1	2543715	RecFOR
GCF_002849715.1	2544085	RecFOR
GCF_001586255.1	2547222	RecFOR
GCF_001999945.1	2552078	RecFOR
GCF_000024345.1	2552145	RecFOR
GCF_013122255.1	2553169	RecFOR
GCF_900156915.1	2633535	RecFOR
GCF_900478135.1	2555670	RecFOR
GCF_000710775.1	2654626	RecFOR
GCF_002355155.1	2557034	RecFOR
GCF_002848365.2	2862315	RecFOR
GCF_000199675.1	3355947	RecFOR
GCF_011046245.1	2562611	RecFOR
GCF_000827125.1	2562676	RecFOR
GCF_000231405.2	2562835	RecFOR
GCF_001375535.1	2567107	RecFOR
GCF_002770595.1	2568358	RecFOR
GCF_002009295.1	2568568	RecFOR
GCF_000212695.1	3813896	RecFOR
GCF_014131675.1	3310761	RecFOR
GCF_009834205.1	2578123	RecFOR
GCF_000025925.1	2581331	RecFOR
GCF_007362135.1	3568011	RecFOR
GCF_001747405.1	2587641	RecFOR
GCF_003096015.2	2588853	RecFOR
GCF_009664085.1	2591220	RecFOR
GCF_000973105.1	3588489	RecFOR
GCF_900166635.1	2638539	RecFOR
GCF_003403095.1	4483853	RecFOR
GCF_000519325.1	2605364	RecFOR
GCF_000009045.1	2606276	RecFOR
GCF_000376545.2	2606298	RecFOR
GCF_900095135.1	2606776	RecFOR
GCF_000184705.1	2609131	RecFOR
GCF_010587385.1	2612682	RecFOR
GCF_000011645.1	2613518	RecFOR
GCF_000761155.1	2615975	RecFOR
GCF_000020465.1	2618063	RecFOR
GCF_002080475.1	4564427	RecFOR
GCF_011045835.1	2618288	RecFOR
GCF_005280655.1	3339431	RecFOR
GCF_000427465.1	2675060	RecFOR
GCF_900637665.1	2627165	RecFOR
GCF_003569005.1	2627427	RecFOR
GCF_001544015.1	3377424	RecFOR
GCF_003173755.1	6105583	RecFOR
GCF_003515105.1	2630848	RecFOR
GCF_001302585.1	2637375	RecFOR
GCF_001653335.1	2637811	RecFOR
GCF_000195955.2	4157220	RecFOR
GCF_000626635.1	2998038	RecFOR
GCF_000152245.2	2641899	RecFOR
GCF_001717955.1	2647975	RecFOR
GCF_001558415.2	2654582	RecFOR
GCF_002119765.1	4013938	RecFOR
GCF_900636535.1	2839791	RecFOR
GCF_002993285.1	2659697	RecFOR
GCF_001050215.2	2825417	RecFOR
GCF_003722335.1	2672344	RecFOR
GCF_003668795.1	2681595	RecFOR
GCF_000315565.1	4362145	RecFOR
GCF_900078665.2	3151463	RecFOR
GCF_003204135.1	3169439	RecFOR
GCF_900105655.1	2693001	RecFOR
GCF_000166135.1	8389716	RecFOR
GCF_000348785.1	4208137	RecFOR
GCF_000016165.1	2695110	RecFOR
GCF_000196495.1	2696226	RecFOR
GCF_003312585.1	2696686	RecFOR
GCF_000253375.1	4226679	RecFOR
GCF_003925875.1	2699661	RecFOR
GCF_000021825.1	5194439	RecFOR
GCF_010731835.1	2984276	RecFOR
GCF_008693685.1	2701722	RecFOR
GCF_001456255.1	2705611	RecFOR
GCF_900104745.1	2705967	RecFOR
GCF_002896855.1	2706655	RecFOR
GCF_002954685.1	3039678	RecFOR
GCF_002007885.1	2708029	RecFOR
GCF_001704115.1	2717037	RecFOR
GCF_000738435.1	2719022	RecFOR
GCF_001305515.1	2720739	RecFOR
GCF_001243895.1	2727135	RecFOR
GCF_013211575.1	2727246	RecFOR
GCF_001636325.1	2754589	RecFOR
GCF_000427665.1	2731025	RecFOR
GCF_000024845.1	2735311	RecFOR
GCF_007859655.1	3544156	RecFOR
GCF_001648155.1	2862442	RecFOR
GCF_002005305.1	2741783	RecFOR
GCF_000026185.1	2742772	RecFOR
GCF_002993925.1	2745650	RecFOR
GCF_000317835.1	2748154	RecFOR
GCF_009755585.1	2784738	RecFOR
GCF_010729485.1	2946188	RecFOR
GCF_015999465.1	2758426	RecFOR
GCF_006738645.1	4830858	RecFOR
GCF_002074155.1	2799368	RecFOR
GCF_002214395.1	2760607	RecFOR
GCF_900683745.1	2762246	RecFOR
GCF_015240255.1	2762561	RecFOR
GCF_000772105.1	2762723	RecFOR
GCF_002243625.1	2764721	RecFOR
GCF_000340435.2	3941985	RecFOR
GCF_006364355.1	2770449	RecFOR
GCF_004328865.1	2771763	RecFOR
GCF_000154705.2	2893360	RecFOR
GCF_015654285.1	2776383	RecFOR
GCF_001043175.1	2783813	RecFOR
GCF_001586195.1	2844334	RecFOR
GCF_006874765.1	3931746	RecFOR
GCF_008932245.1	2823003	RecFOR
GCF_002288525.1	2824330	RecFOR
