AssemblyAccession	PhylumRenamed	AddAB	AddABJ	AdnAB	RecBCD	RecFOR	RecOR
GCF_900101585.1	Actinomycetota	0	0	1	0	0	0
GCF_900101615.1	Pseudomonadota	1	0	0	0	0	0
GCF_900101685.1	Actinomycetota	0	0	1	0	0	0
GCF_900101705.1	Bacteroidota	1	0	0	0	0	0
GCF_900101745.1	Actinomycetota	0	0	1	0	0	0
GCF_900101785.1	Actinomycetota	0	0	1	1	0	0
GCF_900101815.1	Bacteroidota	0	0	0	0	0	0
GCF_900101825.1	Pseudomonadota	0	0	0	0	0	0
GCF_900101835.1	Bacillota	1	0	0	0	0	0
GCF_900101845.1	Bacillota	1	0	0	0	0	0
GCF_900101885.1	Bacteroidota	0	0	0	0	0	0
GCF_900101895.1	Bacteroidota	1	0	0	0	0	0
GCF_900101905.1	Pseudomonadota	1	0	0	0	0	0
GCF_900101915.1	Pseudomonadota	0	0	0	1	0	0
GCF_900101955.1	Pseudomonadota	1	0	0	0	0	0
GCF_900101965.1	Pseudomonadota	0	0	0	0	0	0
GCF_900101995.1	Bacteroidota	0	0	0	0	0	0
GCF_900102015.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102035.1	Pseudomonadota	0	0	0	1	0	0
GCF_900102075.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102085.1	Bacillota	1	0	0	0	0	0
GCF_900102095.1	Actinomycetota	0	0	1	0	0	0
GCF_900102135.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102145.1	Deinococcota	1	0	0	0	0	0
GCF_900102195.1	Actinomycetota	0	0	0	0	0	0
GCF_900102215.1	Bacillota	1	0	0	0	0	0
GCF_900102275.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102295.1	Pseudomonadota	0	0	0	1	0	0
GCF_900102315.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102335.1	Pseudomonadota	0	0	0	1	0	0
GCF_900102365.1	Bacillota	1	1	0	0	0	0
GCF_900102395.1	Bacillota	1	0	0	0	1	0
GCF_900102435.1	Bacillota	1	0	0	0	0	0
GCF_900102465.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102475.1	Bacillota	1	0	0	0	0	0
GCF_900102505.1	Pseudomonadota	1	1	0	0	0	0
GCF_900102535.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102545.1	Bacteroidota	0	0	0	1	0	0
GCF_900102615.1	Thermotogota	1	0	0	0	0	0
GCF_900102625.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102665.1	Pseudomonadota	0	0	0	1	0	0
GCF_900102745.1	Actinomycetota	0	0	1	0	0	0
GCF_900102815.1	Actinomycetota	0	0	1	0	0	0
GCF_900102835.1	Bacteroidota	1	1	0	0	0	0
GCF_900102855.1	Pseudomonadota	1	0	0	0	0	0
GCF_900102875.1	Pseudomonadota	0	0	0	1	0	0
GCF_900102905.1	Pseudomonadota	0	0	0	0	0	0
GCF_900102915.1	Bacteroidota	1	1	0	0	0	0
GCF_900102945.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103005.1	Bacillota	1	0	0	0	0	0
GCF_900103065.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103085.1	Pseudomonadota	0	0	0	0	0	0
GCF_900103135.1	Bacillota	0	0	0	0	0	0
GCF_900103215.1	Bacteroidota	1	0	0	0	0	0
GCF_900103255.1	Pseudomonadota	0	0	0	0	0	0
GCF_900103285.1	Bacteroidota	0	0	0	0	0	0
GCF_900103315.1	Bacteroidota	1	0	0	0	0	0
GCF_900103325.1	Pseudomonadota	1	0	0	0	0	0
GCF_900103345.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103425.1	Bacillota	1	0	0	0	0	0
GCF_900103445.1	Pseudomonadota	0	0	0	0	0	0
GCF_900103455.1	Actinomycetota	0	0	1	0	0	0
GCF_900103485.1	Bacillota	1	0	0	0	0	0
GCF_900103515.1	Bacteroidota	1	0	0	0	0	0
GCF_900103615.1	Bacillota	1	0	0	0	0	0
GCF_900103625.1	Actinomycetota	0	0	1	0	0	0
GCF_900103665.1	Bacteroidota	1	0	0	0	0	0
GCF_900103695.1	Bacillota	1	0	0	0	0	0
GCF_900103735.1	Bacteroidota	1	1	0	0	0	0
GCF_900103775.1	Actinomycetota	0	0	1	0	0	0
GCF_900103785.1	Actinomycetota	0	0	1	0	0	0
GCF_900103795.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103815.1	Bacillota	1	0	0	0	0	0
GCF_900103835.1	Bacillota	1	0	0	0	1	0
GCF_900103845.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103865.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103875.1	Pseudomonadota	0	0	0	1	0	0
GCF_900103885.1	Actinomycetota	0	0	1	0	0	0
GCF_900103915.1	Bacillota	1	0	0	0	0	0
GCF_900103935.1	Actinomycetota	0	0	1	1	0	0
GCF_900103955.1	Bacillota	1	0	0	0	0	0
GCF_900103975.1	Actinomycetota	1	0	1	0	0	0
GCF_900103985.1	Actinomycetota	0	0	1	0	0	0
GCF_900104125.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104135.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104175.1	Actinomycetota	0	0	1	0	0	0
GCF_900104185.1	Bacillota	1	0	0	0	0	0
GCF_900104195.1	Bacteroidota	1	1	0	0	0	0
GCF_900104235.1	Bacillota	1	1	0	0	0	0
GCF_900104245.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104265.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104305.1	Pseudomonadota	1	0	0	0	0	0
GCF_900104365.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104415.1	Bacillota	1	0	0	0	0	0
GCF_900104445.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104455.1	Bacillota	1	0	0	0	0	0
GCF_900104475.1	Actinomycetota	0	0	1	0	0	0
GCF_900104515.1	Pseudomonadota	1	0	0	0	0	0
GCF_900104525.1	Actinomycetota	0	0	1	0	0	0
GCF_900104535.1	Actinomycetota	0	0	1	1	0	0
GCF_900104555.1	Bacillota	1	0	0	0	0	0
GCF_900104575.1	Bacillota	1	0	0	0	0	0
GCF_900104615.1	Bacillota	1	0	0	0	0	0
GCF_900104665.1	Bacillota	1	0	0	0	0	0
GCF_900104675.1	Bacillota	1	0	0	0	0	0
GCF_900104705.1	Actinomycetota	0	0	1	0	0	0
GCF_900104725.1	Actinomycetota	0	0	1	0	0	0
GCF_900104735.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104745.1	Actinomycetota	0	0	1	0	0	0
GCF_900104805.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104885.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104895.1	Actinomycetota	0	0	1	0	0	0
GCF_900104915.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104945.1	Pseudomonadota	0	0	0	1	0	0
GCF_900104965.1	Actinomycetota	0	0	1	1	0	0
GCF_900105005.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105025.1	Actinomycetota	0	0	0	0	0	0
GCF_900105045.1	Actinomycetota	0	0	1	0	0	0
GCF_900105065.1	Actinomycetota	1	0	1	1	0	0
GCF_900105105.1	Bacteroidota	1	0	0	0	0	0
GCF_900105155.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105165.1	Bacteroidota	0	0	0	0	0	0
GCF_900105255.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105315.1	Actinomycetota	0	0	1	0	0	0
GCF_900105335.1	Actinomycetota	0	0	1	0	0	0
GCF_900105385.1	Actinomycetota	0	0	1	1	0	0
GCF_900105425.1	Bacteroidota	1	0	0	0	0	0
GCF_900105445.1	Actinomycetota	0	0	1	0	0	0
GCF_900105475.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105485.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105535.1	Actinomycetota	0	0	1	0	0	0
GCF_900105645.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105655.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105785.1	Actinomycetota	1	0	1	1	0	0
GCF_900105815.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105825.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105865.1	Actinomycetota	0	0	1	0	0	0
GCF_900105885.1	Pseudomonadota	0	0	0	1	0	0
GCF_900105925.1	Actinomycetota	0	0	1	0	0	0
GCF_900105995.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106005.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106015.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106045.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106595.1	Bacillota	1	0	0	0	0	0
GCF_900106645.1	Bacteroidota	1	0	0	0	0	0
GCF_900106675.1	Pseudomonadota	1	0	0	0	0	0
GCF_900106765.1	Bacillota	1	0	0	0	0	0
GCF_900106775.1	Bacillota	1	0	0	0	0	0
GCF_900106785.1	Bacteroidota	1	0	0	0	0	0
GCF_900106795.1	Bacteroidota	0	0	0	0	0	0
GCF_900106845.1	Bacillota	1	0	0	0	0	0
GCF_900106945.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106955.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106975.1	Pseudomonadota	0	0	0	1	0	0
GCF_900106995.1	Actinomycetota	0	0	1	0	0	0
GCF_900107035.1	Bacillota	1	0	0	0	0	0
GCF_900107045.1	Actinomycetota	0	0	1	0	0	0
GCF_900107105.1	Actinomycetota	0	0	1	0	0	0
GCF_900107115.1	Bacillota	1	0	0	0	0	0
GCF_900107125.1	Bacillota	1	0	0	0	0	0
GCF_900107135.1	Bacteroidota	1	0	0	0	0	0
GCF_900107145.1	Pseudomonadota	0	0	0	1	0	0
GCF_900107165.1	Pseudomonadota	1	1	0	0	0	0
GCF_900107215.1	Synergistota	1	0	0	0	0	0
GCF_900107235.1	Pseudomonadota	1	0	0	0	0	0
GCF_900107245.1	Bacillota	1	1	0	0	1	0
GCF_900107405.1	Bacillota	1	0	0	0	0	0
GCF_900107435.1	Actinomycetota	0	0	1	0	0	0
GCF_900107485.1	Bacillota	1	0	0	0	0	0
GCF_900107535.1	Bacteroidota	1	0	0	0	0	0
GCF_900107595.1	Bacteroidota	1	1	0	0	0	0
GCF_900107625.1	Bacteroidota	1	0	0	0	0	0
GCF_900107645.1	Pseudomonadota	1	0	0	0	0	0
GCF_900107675.1	Bacteroidota	1	0	0	0	0	0
GCF_900107685.1	Pseudomonadota	0	0	0	1	0	0
GCF_900107695.1	Pseudomonadota	0	0	0	0	0	0
GCF_900107725.1	Pseudomonadota	1	0	0	0	0	0
GCF_900107755.1	Bacillota	1	0	0	0	0	0
GCF_900107765.1	Bacteroidota	0	0	0	1	0	0
GCF_900107795.1	Bacteroidota	0	0	0	1	1	0
GCF_900107845.1	Pseudomonadota	0	0	0	1	0	0
GCF_900107855.1	Pseudomonadota	0	0	0	1	0	0
GCF_900107885.1	Pseudomonadota	0	0	0	1	0	0
GCF_900107965.1	Actinomycetota	0	0	1	0	0	0
GCF_900108015.1	Bacteroidota	1	0	0	0	0	0
GCF_900108055.1	Actinomycetota	0	0	0	0	0	0
GCF_900108065.1	Pseudomonadota	0	0	0	1	0	0
GCF_900108085.1	Bacteroidota	1	1	0	0	0	0
GCF_900108115.1	Bacteroidota	0	0	0	0	0	0
GCF_900108125.1	Bacillota	1	0	0	0	0	0
GCF_900108175.1	Actinomycetota	0	0	1	0	0	0
GCF_900108215.1	Pseudomonadota	0	0	0	1	0	0
GCF_900108245.1	Pseudomonadota	1	0	0	0	0	0
GCF_900108275.1	Pseudomonadota	1	0	0	0	0	0
GCF_900108335.1	Actinomycetota	0	0	1	0	0	0
GCF_900108395.1	Bacteroidota	1	0	0	0	0	0
GCF_900108455.1	Bacillota	1	0	0	0	0	0
GCF_900108475.1	Pseudomonadota	0	0	0	0	0	0
GCF_900108485.1	Pseudomonadota	0	0	0	1	0	0
GCF_900108515.1	Bacillota	1	1	0	0	0	0
GCF_900108535.1	Pseudomonadota	0	0	0	1	0	0
GCF_900108565.1	Actinomycetota	0	0	1	1	0	0
GCF_900108595.1	Pseudomonadota	0	0	0	1	0	0
GCF_900108855.1	Bacteroidota	0	0	0	0	0	0
GCF_900108945.1	Pseudomonadota	0	0	0	1	0	0
GCF_900108955.1	Bacteroidota	1	0	0	0	0	0
GCF_900108965.1	Pseudomonadota	0	0	0	1	0	0
GCF_900109025.1	Pseudomonadota	0	0	0	1	0	0
GCF_900109075.1	Bacteroidota	1	0	0	0	0	0
GCF_900109085.1	Bacillota	1	0	0	0	0	0
GCF_900109115.1	Actinomycetota	0	0	1	0	0	0
GCF_900109135.1	Bacillota	1	0	0	0	0	0
GCF_900109165.1	Bacillota	1	0	0	0	0	0
GCF_900109175.1	Pseudomonadota	0	0	0	1	0	0
GCF_900109185.1	Deinococcota	1	1	0	0	0	0
GCF_900109255.1	Bacteroidota	1	0	0	0	0	0
GCF_900109285.1	Pseudomonadota	1	0	0	0	0	0
GCF_900109325.1	Bacillota	1	0	0	0	0	0
GCF_900109345.1	Bacteroidota	1	0	0	0	0	0
GCF_900109375.1	Bacteroidota	1	0	0	0	0	0
GCF_900109465.1	Actinomycetota	0	0	0	0	0	0
GCF_900109565.1	Pseudomonadota	1	0	0	0	0	0
GCF_900109575.1	Bacteroidota	1	0	0	0	0	0
GCF_900109685.1	Bacteroidota	0	0	0	0	0	0
GCF_900109705.1	Pseudomonadota	1	1	0	0	0	0
GCF_900109725.1	Pseudomonadota	0	0	0	1	0	0
GCF_900109735.1	Pseudomonadota	0	0	0	1	0	0
GCF_900109855.1	Pseudomonadota	1	0	0	0	0	0
GCF_900109885.1	Pseudomonadota	0	0	0	1	0	0
GCF_900109925.1	Bacillota	1	0	0	0	0	0
GCF_900109935.1	Bacteroidota	0	0	0	0	0	0
GCF_900110015.1	Bacillota	1	0	0	0	0	0
GCF_900110025.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110065.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110105.1	Bacteroidota	0	0	0	0	0	0
GCF_900110135.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110165.1	Bacillota	1	0	0	0	0	0
GCF_900110225.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110245.1	Bacteroidota	0	0	0	1	0	0
GCF_900110255.1	Actinomycetota	0	0	1	0	0	0
GCF_900110265.1	Pseudomonadota	0	0	0	1	0	0
GCF_900110285.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110345.1	Bacillota	1	0	0	0	0	0
GCF_900110375.1	Bacteroidota	1	0	0	0	0	0
GCF_900110425.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110435.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110485.1	Bacillota	1	0	0	0	0	0
GCF_900110555.1	Actinomycetota	0	0	1	0	0	0
GCF_900110575.1	Actinomycetota	0	0	1	0	0	0
GCF_900110585.1	Pseudomonadota	0	0	0	1	0	0
GCF_900110605.1	Bacteroidota	0	0	0	0	0	0
GCF_900110645.1	Bacteroidota	0	0	0	0	0	0
GCF_900110675.1	Bacillota	1	0	0	0	0	0
GCF_900110735.1	Actinomycetota	0	0	1	0	0	0
GCF_900110775.1	Pseudomonadota	1	1	0	0	0	0
GCF_900110815.1	Bacillota	1	0	0	0	0	0
GCF_900110835.1	Bacteroidota	0	0	0	1	0	0
GCF_900110855.1	Actinomycetota	0	0	1	1	0	0
GCF_900110875.1	Pseudomonadota	1	0	0	0	0	0
GCF_900110925.1	Pseudomonadota	0	0	0	1	0	0
GCF_900110955.1	Actinomycetota	0	0	1	0	0	0
GCF_900110965.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111005.1	Actinomycetota	0	0	1	0	0	0
GCF_900111015.1	Pseudomonadota	1	0	0	0	0	0
GCF_900111075.1	Bacteroidota	1	0	0	0	0	0
GCF_900111095.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111105.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111115.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111135.1	Bacillota	1	0	0	0	0	0
GCF_900111155.1	Bacteroidota	1	0	0	0	0	0
GCF_900111175.1	Actinomycetota	0	0	1	0	0	0
GCF_900111195.1	Bacillota	1	0	0	0	0	0
GCF_900111225.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111245.1	Actinomycetota	0	0	1	0	0	0
GCF_900111285.1	Bacillota	1	0	0	0	0	0
GCF_900111295.1	Bacillota	1	0	0	0	0	0
GCF_900111305.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111315.1	Pseudomonadota	1	0	0	0	0	0
GCF_900111355.1	Bacillota	1	1	0	0	0	0
GCF_900111365.1	Actinomycetota	0	0	1	0	0	0
GCF_900111375.1	Actinomycetota	0	0	1	0	0	0
GCF_900111395.1	Pseudomonadota	0	0	0	0	0	0
GCF_900111405.1	Bacillota	1	0	0	0	0	0
GCF_900111445.1	Bacillota	1	1	0	0	0	0
GCF_900111455.1	Actinomycetota	0	0	1	0	0	0
GCF_900111515.1	Bacteroidota	1	0	0	0	0	0
GCF_900111545.1	Pseudomonadota	1	0	0	0	0	0
GCF_900111555.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111575.1	Bacillota	1	0	0	0	0	0
GCF_900111595.1	Bacillota	1	0	0	0	0	0
GCF_900111615.1	Bacillota	1	0	0	0	0	0
GCF_900111685.1	Actinomycetota	0	0	1	0	0	0
GCF_900111735.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111755.1	Pseudomonadota	0	0	0	1	0	0
GCF_900111765.1	Pseudomonadota	1	0	0	0	0	0
GCF_900111785.1	Pseudomonadota	1	0	0	0	1	0
GCF_900111795.1	Bacillota	1	0	0	0	1	0
GCF_900111815.1	Bacillota	1	0	0	0	0	0
GCF_900111865.1	Bacillota	1	0	0	0	0	0
GCF_900111885.1	Actinomycetota	0	0	1	0	0	0
GCF_900111945.1	Pseudomonadota	1	0	0	0	0	0
GCF_900111985.1	Bacillota	1	0	0	0	0	0
GCF_900112005.1	Bacteroidota	1	1	0	0	0	0
GCF_900112045.1	Bacillota	1	0	0	0	0	0
GCF_900112085.1	Bacillota	1	0	0	0	0	0
GCF_900112165.1	Spirochaetota	1	1	0	0	0	0
GCF_900112225.1	Pseudomonadota	0	0	0	1	0	0
GCF_900112235.1	Pseudomonadota	0	0	0	1	0	0
GCF_900112245.1	Bacteroidota	1	0	0	0	0	0
GCF_900112255.1	Bacteroidota	0	0	0	0	0	0
GCF_900112265.1	Pseudomonadota	0	0	0	1	0	0
GCF_900112295.1	Bacteroidota	1	0	0	0	0	0
GCF_900112325.1	Actinomycetota	0	0	1	0	0	0
GCF_900112335.1	Pseudomonadota	1	0	0	0	0	0
GCF_900112345.1	Actinomycetota	0	0	1	1	0	0
GCF_900112355.1	Actinomycetota	0	0	1	0	0	0
GCF_900112365.1	Bacteroidota	0	0	0	0	0	0
GCF_900112395.1	Bacteroidota	1	0	0	0	0	0
GCF_900112455.1	Bacillota	1	0	0	0	0	0
GCF_900112485.1	Bacillota	1	0	0	0	0	0
GCF_900112505.1	Pseudomonadota	1	0	0	0	0	0
GCF_900112515.1	Pseudomonadota	1	0	0	0	0	0
GCF_900112545.1	Pseudomonadota	1	0	0	0	0	0
GCF_900112555.1	Actinomycetota	0	0	1	0	0	0
GCF_900112575.1	Bacteroidota	1	0	0	0	0	0
GCF_900112595.1	Bacteroidota	1	0	0	0	0	0
GCF_900112605.1	Pseudomonadota	0	0	0	1	0	0
GCF_900112645.1	Pseudomonadota	0	0	0	1	0	0
GCF_900112675.1	Pseudomonadota	1	0	0	0	0	0
GCF_900112685.1	Pseudomonadota	1	0	0	0	0	0
GCF_900112695.1	Bacillota	1	0	0	0	0	0
GCF_900112705.1	Bacillota	1	0	0	0	0	0
GCF_900112765.1	Actinomycetota	0	0	1	0	0	0
GCF_900112775.1	Bacillota	1	0	0	0	0	0
GCF_900112795.1	Bacteroidota	0	0	0	0	0	0
GCF_900112845.1	Actinomycetota	0	0	1	0	0	0
GCF_900112865.1	Pseudomonadota	0	0	0	1	0	0
GCF_900112885.1	Bacillota	1	0	0	0	0	0
GCF_900112895.1	Bacillota	1	0	0	0	0	0
GCF_900112925.1	Bacillota	1	0	0	0	0	0
GCF_900112975.1	Bacteroidota	1	0	0	0	0	0
GCF_900113005.1	Bacteroidota	0	0	0	0	0	0
GCF_900113025.1	Bacillota	1	0	0	0	0	0
GCF_900113035.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113045.1	Bacteroidota	0	0	0	0	0	0
GCF_900113055.1	Actinomycetota	0	0	1	0	0	0
GCF_900113085.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113125.1	Bacillota	1	1	0	0	0	0
GCF_900113135.1	Bacteroidota	1	0	0	1	0	0
GCF_900113175.1	Bacillota	1	0	0	0	0	0
GCF_900113195.1	Bacillota	1	0	0	0	0	0
GCF_900113265.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113275.1	Pseudomonadota	0	0	0	1	0	0
GCF_900113325.1	Bacillota	1	0	0	0	0	0
GCF_900113335.1	Bacillota	1	0	0	0	0	0
GCF_900113375.1	Bacteroidota	1	0	0	0	0	0
GCF_900113435.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113445.1	Actinomycetota	0	0	1	0	0	0
GCF_900113485.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113605.1	Pseudomonadota	0	0	0	1	0	0
GCF_900113635.1	Bacillota	1	0	0	0	0	0
GCF_900113645.1	Bacillota	1	0	0	0	0	0
GCF_900113675.1	Bacillota	1	0	0	0	0	0
GCF_900113695.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113745.1	Pseudomonadota	0	0	0	1	0	0
GCF_900113865.1	Actinomycetota	0	0	1	0	0	0
GCF_900113905.1	Pseudomonadota	0	0	0	1	0	0
GCF_900113935.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113945.1	Pseudomonadota	0	0	0	1	0	0
GCF_900113955.1	Pseudomonadota	1	0	0	0	0	0
GCF_900113965.1	Spirochaetota	0	0	0	1	0	0
GCF_900114085.1	Bacteroidota	1	0	0	0	0	0
GCF_900114115.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114155.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114165.1	Bacillota	1	0	0	0	0	0
GCF_900114205.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114215.1	Actinomycetota	0	0	1	0	0	0
GCF_900114235.1	Bacillota	1	0	0	0	1	0
GCF_900114255.1	Pseudomonadota	1	1	0	0	0	0
GCF_900114315.1	Pseudomonadota	1	0	0	0	0	0
GCF_900114325.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114375.1	Pseudomonadota	1	0	0	0	0	0
GCF_900114385.1	Actinomycetota	0	0	1	0	0	0
GCF_900114535.1	Pseudomonadota	0	0	0	0	0	0
GCF_900114545.1	Bacillota	0	0	0	0	0	0
GCF_900114595.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114615.1	Bacillota	1	0	0	0	0	0
GCF_900114645.1	Bacillota	1	0	0	0	0	0
GCF_900114705.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114715.1	Bacillota	1	1	0	0	0	0
GCF_900114725.1	Pseudomonadota	0	0	0	0	0	0
GCF_900114765.1	Pseudomonadota	0	0	0	1	1	0
GCF_900114775.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114805.1	Actinomycetota	0	0	1	0	0	0
GCF_900114825.1	Pseudomonadota	0	0	0	1	0	0
GCF_900114935.1	Pseudomonadota	1	0	0	0	0	0
GCF_900114945.1	Bacteroidota	1	0	0	0	0	0
GCF_900114965.1	Actinomycetota	0	0	1	0	0	0
GCF_900114975.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115005.1	Actinomycetota	0	0	1	1	0	0
GCF_900115015.1	Bacteroidota	0	0	0	0	0	0
GCF_900115035.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115045.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115085.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115095.1	Actinomycetota	0	0	1	0	0	0
GCF_900115105.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115145.1	Bacteroidota	1	0	0	0	0	0
GCF_900115155.1	Actinomycetota	0	0	1	0	0	0
GCF_900115165.1	Pseudomonadota	1	1	0	0	0	0
GCF_900115175.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115185.1	Bacteroidota	1	0	0	0	0	0
GCF_900115195.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115205.1	Bacteroidota	1	0	0	0	0	0
GCF_900115225.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115305.1	Bacteroidota	1	0	0	0	0	0
GCF_900115505.1	Actinomycetota	0	0	1	0	0	0
GCF_900115555.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115565.1	Actinomycetota	0	0	1	0	0	0
GCF_900115585.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115595.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115605.1	Bacillota	1	0	0	0	0	0
GCF_900115615.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115625.1	Bacillota	1	0	0	0	0	0
GCF_900115655.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115665.1	Bacteroidota	0	0	0	0	0	0
GCF_900115695.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115715.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115765.1	Bacillota	1	0	0	0	0	0
GCF_900115775.1	Bacteroidota	0	0	0	0	0	0
GCF_900115805.1	Bacillota	1	0	0	0	0	0
GCF_900115835.1	Pseudomonadota	1	0	0	0	0	0
GCF_900115855.1	Bacillota	1	0	0	0	0	0
GCF_900115905.1	Pseudomonadota	0	0	0	1	0	0
GCF_900115955.1	Actinomycetota	0	0	1	0	0	0
GCF_900115975.1	Bacillota	1	0	0	0	1	0
GCF_900116115.1	Bacteroidota	1	0	0	0	0	0
GCF_900116135.1	Actinomycetota	0	0	1	0	0	0
GCF_900116225.1	Bacteroidota	1	0	0	0	0	0
GCF_900116235.1	Bacillota	1	0	0	0	0	0
GCF_900116355.1	Bacteroidota	0	0	0	0	0	0
GCF_900116405.1	Pseudomonadota	0	0	0	1	0	0
GCF_900116425.1	Bacteroidota	0	0	0	0	0	0
GCF_900116445.1	Pseudomonadota	0	0	0	1	0	0
GCF_900116515.1	Actinomycetota	0	0	1	0	0	0
GCF_900116545.1	Pseudomonadota	1	0	0	0	0	0
GCF_900116555.1	Actinomycetota	0	0	1	0	0	0
GCF_900116565.1	Bacteroidota	0	0	0	0	0	0
GCF_900116615.1	Bacteroidota	1	0	0	0	0	0
GCF_900116635.1	Pseudomonadota	0	0	0	1	0	0
GCF_900116645.1	Pseudomonadota	0	0	0	1	0	0
GCF_900116665.1	Bacteroidota	1	0	0	0	0	0
GCF_900116705.1	Pseudomonadota	0	0	0	0	0	0
GCF_900116805.1	Bacillota	1	0	0	0	0	0
GCF_900117315.1	Bacillota	1	0	0	0	0	0
GCF_900119105.1	Bacteroidota	0	0	0	1	0	0
GCF_900119145.1	Bacteroidota	1	0	0	0	0	0
GCF_900119185.1	Bacteroidota	1	0	0	0	0	0
GCF_900119495.1	Actinomycetota	0	0	1	0	0	0
GCF_900119695.1	Actinomycetota	0	0	1	0	0	0
GCF_900119705.1	Bacillota	1	0	0	0	0	0
GCF_900119735.1	Pseudomonadota	0	0	0	1	0	0
GCF_900119825.1	Pseudomonadota	0	0	0	1	0	0
GCF_900119845.1	Pseudomonadota	1	0	0	0	0	0
GCF_900119915.1	Actinomycetota	0	0	0	0	0	0
GCF_900120125.1	Bacillota	0	0	0	0	0	0
